,Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales,Recency,Frequency,Monetary,Cluster
37955,4412,2014-03-11,114,1,napkins,21.8,Household & Hygiene,37956,21.8,10,13,171.56,0
37956,3368,2014-11-19,15,2,specialty bar,5.2,Bakery & Sweets,37957,10.4,296,6,76.65,3
37957,1307,2014-10-03,25,3,canned beer,1.1,Beverages,37958,3.3000000000000003,191,12,66.7,4
37958,4793,2014-11-25,58,1,ice cream,1.8,Frozen & Processed Food,37959,1.8,36,10,107.4,2
37959,1080,2014-11-02,38,1,soda,0.8,Beverages,37960,0.8,230,5,17.8,4
37960,4693,2014-06-04,24,3,pastry,3.1,Bakery & Sweets,37961,9.3,134,18,105.39,4
37961,4167,2014-08-28,12,1,fruit/vegetable juice,2.1,Beverages,37962,2.1,115,6,38.75,2
37962,3474,2014-01-31,119,3,long life bakery product,9.9,Bakery & Sweets,37963,29.700000000000003,127,16,167.4,0
37963,3945,2014-10-15,134,2,cereals,4.5,Snacks,37964,9.0,87,6,31.4,2
37964,3499,2014-10-14,25,3,canned beer,1.1,Beverages,37965,3.3000000000000003,240,18,196.03,4
37965,1753,2014-06-05,12,2,fruit/vegetable juice,2.1,Beverages,37966,4.2,131,17,124.5,4
37966,2524,2014-03-31,96,1,hygiene articles,7.5,Household & Hygiene,37967,7.5,25,28,235.45,0
37967,1105,2014-06-14,83,3,white bread,0.3,Bakery & Sweets,37968,0.8999999999999999,222,6,34.8,4
37968,2581,2014-05-26,51,1,dessert,1.15,Bakery & Sweets,37969,1.15,16,12,99.85,2
37969,3793,2014-12-10,20,3,brown bread,0.8,Bakery & Sweets,37970,2.4000000000000004,145,18,107.42,4
37970,1690,2014-05-30,5,1,rolls/buns,1.2,Bakery & Sweets,37971,1.2,131,16,125.8,4
37971,3496,2014-12-20,119,2,long life bakery product,9.9,Bakery & Sweets,37972,19.8,99,10,50.9,2
37972,4526,2014-09-27,71,3,shopping bags,5.12,Household & Hygiene,37973,15.36,128,20,153.76,0
37973,4129,2014-04-02,114,1,napkins,21.8,Household & Hygiene,37974,21.8,53,17,129.64,0
37974,1761,2014-10-29,123,3,mustard,5.2,Pantry Staples,37975,15.600000000000001,89,18,228.22,0
37975,3498,2014-08-16,114,3,napkins,21.8,Household & Hygiene,37976,65.4,274,8,137.5,4
37976,2656,2014-03-31,44,2,newspapers,3.2,Specialty & Seasonal,37977,6.4,14,10,105.1,2
37977,4262,2014-03-03,114,1,napkins,21.8,Household & Hygiene,37978,21.8,75,17,137.1,0
37978,3289,2014-01-24,69,3,domestic eggs,1.25,Fresh Food,37979,3.75,4,29,334.15,0
37979,1679,2014-10-23,154,3,cake bar,2.4,Bakery & Sweets,37980,7.199999999999999,22,11,53.2,2
37980,2594,2014-01-06,59,3,hard cheese,4.5,Dairy,37981,13.5,223,8,49.3,4
37981,4538,2014-06-18,136,3,dishes,6.8,Specialty & Seasonal,37982,20.4,32,8,84.8,2
37982,4941,2014-10-25,118,3,chocolate marshmallow,4.13,Bakery & Sweets,37983,12.39,319,26,194.04,3
37983,4564,2014-07-06,44,1,newspapers,3.2,Specialty & Seasonal,37984,3.2,56,17,142.26,0
37984,4290,2014-09-04,38,3,soda,0.8,Beverages,37985,2.4000000000000004,482,7,42.85,1
37985,2202,2014-01-02,116,3,sauces,2.45,Pantry Staples,37986,7.3500000000000005,93,13,169.45,0
37986,2343,2014-08-19,25,3,canned beer,1.1,Beverages,37987,3.3000000000000003,214,9,37.1,4
37987,2209,2014-08-25,68,1,photo/film,11.9,Household & Hygiene,37988,11.9,88,14,156.4,0
37988,1404,2014-10-02,121,3,sweet spreads,5.4,Bakery & Sweets,37989,16.200000000000003,241,18,159.5,4
37989,3914,2014-11-12,15,3,specialty bar,5.2,Bakery & Sweets,37990,15.600000000000001,356,6,33.82,3
37990,4065,2014-05-06,158,2,flower (seeds),6.8,Household & Hygiene,37991,13.6,176,13,58.04,4
37991,4220,2014-08-04,14,2,chocolate,11.5,Bakery & Sweets,37992,23.0,39,16,165.5,0
37992,1074,2014-05-08,71,3,shopping bags,5.12,Household & Hygiene,37993,15.36,75,10,71.96,2
37993,2434,2014-12-09,82,3,pet care,5.8,Pet Care,37994,17.4,103,7,86.5,2
37994,2633,2014-07-28,115,2,waffles,2.5,Bakery & Sweets,37995,5.0,33,16,102.2,2
37995,1143,2014-11-18,62,1,pickled vegetables,2.7,Fresh Food,37996,2.7,249,12,54.5,4
37996,3767,2014-06-22,137,1,male cosmetics,10.6,Personal Care,37997,10.6,207,9,43.5,4
37997,2661,2014-08-28,114,2,napkins,21.8,Household & Hygiene,37998,43.6,243,8,71.9,4
37998,2093,2014-12-24,15,3,specialty bar,5.2,Bakery & Sweets,37999,15.600000000000001,201,16,159.3,4
37999,2696,2014-11-23,17,2,bottled water,0.5,Beverages,38000,1.0,119,11,76.0,2
38000,2927,2014-01-13,96,1,hygiene articles,7.5,Household & Hygiene,38001,7.5,330,10,60.36,3
38001,4003,2014-12-21,39,2,detergent,5.5,Household & Hygiene,38002,11.0,7,9,69.04,2
38002,3451,2014-01-08,38,1,soda,0.8,Beverages,38003,0.8,121,8,27.0,2
38003,1750,2014-06-16,5,3,rolls/buns,1.2,Bakery & Sweets,38004,3.5999999999999996,325,12,112.96,3
38004,1085,2014-05-25,44,3,newspapers,3.2,Specialty & Seasonal,38005,9.600000000000001,137,7,31.74,4
38005,2034,2014-06-28,64,3,UHT-milk,2.1,Dairy,38006,6.300000000000001,80,6,62.46,2
38006,4676,2014-02-21,5,1,rolls/buns,1.2,Bakery & Sweets,38007,1.2,349,13,98.6,3
38007,4132,2014-12-02,44,2,newspapers,3.2,Specialty & Seasonal,38008,6.4,393,9,56.16,3
38008,2822,2014-06-16,80,3,salty snack,0.5,Snacks,38009,1.5,12,4,23.48,2
38009,3645,2014-05-31,18,1,yogurt,2.2,Dairy,38010,2.2,18,11,73.5,2
38010,1446,2014-03-26,71,3,shopping bags,5.12,Household & Hygiene,38011,15.36,484,8,63.26,1
38011,2222,2014-02-22,99,2,canned vegetables,5.7,Frozen & Processed Food,38012,11.4,2,19,170.95,0
38012,4426,2014-08-04,154,3,cake bar,2.4,Bakery & Sweets,38013,7.199999999999999,207,15,114.5,4
38013,1854,2014-09-30,128,1,soft cheese,7.2,Dairy,38014,7.2,157,6,38.7,4
38014,4645,2014-02-05,115,1,waffles,2.5,Bakery & Sweets,38015,2.5,1,20,101.9,2
38015,2674,2014-09-03,100,3,chewing gum,0.5,Specialty & Seasonal,38016,1.5,483,6,41.7,1
38016,1369,2014-12-01,34,3,flour,2.1,Pantry Staples,38017,6.300000000000001,394,8,23.6,3
38017,4325,2014-07-19,27,1,coffee,8.5,Beverages,38018,8.5,77,9,142.7,0
38018,4335,2014-06-28,62,3,pickled vegetables,2.7,Fresh Food,38019,8.100000000000001,25,17,135.32,0
38019,2642,2014-01-09,18,3,yogurt,2.2,Dairy,38020,6.6000000000000005,273,7,43.6,3
38020,1318,2014-02-15,18,3,yogurt,2.2,Dairy,38021,6.6000000000000005,95,5,51.3,2
38021,1062,2014-05-08,110,2,frozen fruits,2.5,Frozen & Processed Food,38022,5.0,103,16,129.32,0
38022,4131,2014-03-20,120,2,bags,19.5,Household & Hygiene,38023,39.0,276,11,136.8,4
38023,3793,2014-11-13,27,2,coffee,8.5,Beverages,38024,17.0,145,18,107.42,4
38024,2618,2014-09-06,28,3,misc. beverages,1.2,Beverages,38025,3.5999999999999996,27,16,163.9,0
38025,4090,2014-06-03,71,1,shopping bags,5.12,Household & Hygiene,38026,5.12,307,6,44.12,3
38026,1480,2014-05-05,39,3,detergent,5.5,Household & Hygiene,38027,16.5,39,13,114.44,2
38027,4078,2014-06-21,70,3,margarine,3.5,Pantry Staples,38028,10.5,46,16,253.12,0
38028,2817,2014-06-19,17,2,bottled water,0.5,Beverages,38029,1.0,8,10,98.8,2
38029,1999,2014-04-02,56,1,white wine,14.2,Beverages,38030,14.2,128,16,159.24,0
38030,2490,2014-03-27,5,2,rolls/buns,1.2,Bakery & Sweets,38031,2.4,12,6,19.92,2
38031,1991,2014-12-23,86,1,soap,3.8,Household & Hygiene,38032,3.8,21,23,201.2,0
38032,4156,2014-04-03,94,3,potato products,2.8,Frozen & Processed Food,38033,8.399999999999999,149,13,131.64,4
38033,1215,2014-04-28,18,3,yogurt,2.2,Dairy,38034,6.6000000000000005,346,9,76.71,3
38034,1612,2014-11-26,99,3,canned vegetables,5.7,Frozen & Processed Food,38035,17.1,54,16,102.3,2
38035,3495,2014-02-18,99,1,canned vegetables,5.7,Frozen & Processed Food,38036,5.7,42,22,217.85,0
38036,3749,2014-04-29,79,2,specialty cheese,12.14,Dairy,38037,24.28,296,9,134.98,3
38037,1514,2014-02-26,71,2,shopping bags,5.12,Household & Hygiene,38038,10.24,128,10,63.54,4
38038,2892,2014-11-20,24,2,pastry,3.1,Bakery & Sweets,38039,6.2,405,5,38.0,3
38039,4562,2014-05-26,38,1,soda,0.8,Beverages,38040,0.8,419,4,11.4,3
38040,2568,2014-11-21,115,1,waffles,2.5,Bakery & Sweets,38041,2.5,82,19,167.3,0
38041,2750,2014-01-11,43,3,sparkling wine,12.5,Beverages,38042,37.5,107,8,62.95,2
38042,4348,2014-02-11,83,2,white bread,0.3,Bakery & Sweets,38043,0.6,263,12,65.0,4
38043,4241,2014-09-22,104,1,cat food,11.2,Pet Care,38044,11.2,454,6,27.1,3
38044,2707,2014-10-30,15,2,specialty bar,5.2,Bakery & Sweets,38045,10.4,73,17,123.56,0
38045,4441,2014-02-15,50,2,bottled beer,1.8,Beverages,38046,3.6,51,16,133.3,0
38046,1646,2014-07-21,96,1,hygiene articles,7.5,Household & Hygiene,38047,7.5,124,17,151.66,0
38047,4427,2014-12-08,105,1,bathroom cleaner,5.8,Household & Hygiene,38048,5.8,333,12,128.7,3
38048,3764,2014-05-26,17,3,bottled water,0.5,Beverages,38049,1.5,50,12,70.8,2
38049,4680,2014-01-23,118,3,chocolate marshmallow,4.13,Bakery & Sweets,38050,12.39,125,9,107.39,4
38050,2155,2014-08-17,2,3,whole milk,1.8,Dairy,38051,5.4,414,8,40.4,3
38051,4510,2014-11-01,60,2,cream cheese,6.3,Dairy,38052,12.6,118,17,189.76,0
38052,3400,2014-07-10,130,2,dental care,11.45,Personal Care,38053,22.9,301,12,72.2,3
38053,3975,2014-04-29,61,3,liquor,8.5,Beverages,38054,25.5,306,4,55.8,3
38054,3775,2014-11-10,102,2,cookware,4.6,Household & Hygiene,38055,9.2,64,15,86.0,2
38055,4893,2014-02-10,38,2,soda,0.8,Beverages,38056,1.6,304,8,109.9,3
38056,1870,2014-12-07,71,2,shopping bags,5.12,Household & Hygiene,38057,10.24,112,25,257.54,0
38057,1384,2014-02-22,28,2,misc. beverages,1.2,Beverages,38058,2.4,11,15,86.6,2
38058,4357,2014-09-07,74,1,whipped/sour cream,5.5,Dairy,38059,5.5,81,9,72.8,2
38059,2035,2014-07-01,156,1,jam,5.22,Bakery & Sweets,38060,5.22,7,11,113.22,2
38060,1715,2014-12-08,17,3,bottled water,0.5,Beverages,38061,1.5,179,17,284.89,0
38061,4557,2014-07-14,27,3,coffee,8.5,Beverages,38062,25.5,72,8,143.0,0
38062,4235,2014-09-18,71,2,shopping bags,5.12,Household & Hygiene,38063,10.24,11,19,211.84,0
38063,4041,2014-04-25,83,2,white bread,0.3,Bakery & Sweets,38064,0.6,75,11,73.9,2
38064,3937,2014-10-08,160,1,tea,8.7,Beverages,38065,8.7,41,10,101.1,2
38065,4577,2014-06-22,129,2,mayonnaise,1.8,Specialty & Seasonal,38066,3.6,56,6,86.25,2
38066,1561,2014-04-02,83,2,white bread,0.3,Bakery & Sweets,38067,0.6,158,20,136.15,4
38067,4720,2014-01-10,78,3,baking powder,1.8,Pantry Staples,38068,5.4,311,13,113.4,3
38068,1863,2014-06-01,17,2,bottled water,0.5,Beverages,38069,1.0,148,14,110.6,4
38069,3862,2014-03-24,35,1,sugar,1.2,Bakery & Sweets,38070,1.2,42,21,168.55,0
38070,1838,2014-08-05,14,2,chocolate,11.5,Bakery & Sweets,38071,23.0,280,10,91.9,3
38071,4694,2014-03-21,71,2,shopping bags,5.12,Household & Hygiene,38072,10.24,42,20,152.54,0
38072,3468,2014-01-21,77,2,dish cleaner,2.5,Household & Hygiene,38073,5.0,46,11,82.2,2
38073,4872,2014-10-24,78,2,baking powder,1.8,Pantry Staples,38074,3.6,432,12,111.62,3
38074,4626,2014-03-23,94,2,potato products,2.8,Frozen & Processed Food,38075,5.6,6,7,44.7,2
38075,2278,2014-11-10,5,1,rolls/buns,1.2,Bakery & Sweets,38076,1.2,142,6,42.84,4
38076,4758,2014-11-15,113,3,spices,1.2,Pantry Staples,38077,3.5999999999999996,389,9,39.7,3
38077,3003,2014-05-08,44,2,newspapers,3.2,Specialty & Seasonal,38078,6.4,601,6,46.04,1
38078,4683,2014-09-26,64,3,UHT-milk,2.1,Dairy,38079,6.300000000000001,98,21,247.8,0
38079,1229,2014-07-26,20,3,brown bread,0.8,Bakery & Sweets,38080,2.4000000000000004,285,8,146.4,3
38080,2927,2014-12-11,88,1,house keeping products,8.5,Household & Hygiene,38081,8.5,330,10,60.36,3
38081,3341,2014-10-06,39,3,detergent,5.5,Household & Hygiene,38082,16.5,15,5,43.52,2
38082,2215,2014-02-02,114,2,napkins,21.8,Household & Hygiene,38083,43.6,34,14,128.8,0
38083,1711,2014-05-09,53,2,specialty chocolate,18.8,Bakery & Sweets,38084,37.6,38,19,163.66,0
38084,3491,2014-06-21,44,2,newspapers,3.2,Specialty & Seasonal,38085,6.4,65,14,113.8,2
38085,3505,2014-03-18,146,2,ketchup,1.25,Pantry Staples,38086,2.5,80,15,143.2,0
38086,4669,2014-03-14,132,1,kitchen towels,4.83,Household & Hygiene,38087,4.83,188,10,116.48,4
38087,2557,2014-01-29,5,3,rolls/buns,1.2,Bakery & Sweets,38088,3.5999999999999996,68,6,58.4,2
38088,4283,2014-04-04,36,1,frozen meals,9.7,Frozen & Processed Food,38089,9.7,558,7,91.9,1
38089,4679,2014-09-18,39,3,detergent,5.5,Household & Hygiene,38090,16.5,50,22,277.18,0
38090,2651,2014-01-08,71,1,shopping bags,5.12,Household & Hygiene,38091,5.12,475,4,32.12,1
38091,4071,2014-06-26,14,1,chocolate,11.5,Bakery & Sweets,38092,11.5,76,9,115.26,2
38092,2587,2014-12-11,146,1,ketchup,1.25,Pantry Staples,38093,1.25,211,13,84.25,4
38093,4091,2014-06-30,76,2,sliced cheese,4.2,Dairy,38094,8.4,2,14,118.95,2
38094,3002,2014-12-12,142,2,seasonal products,5.4,Specialty & Seasonal,38095,10.8,139,17,141.6,0
38095,2035,2014-08-10,75,1,frozen vegetables,2.5,Frozen & Processed Food,38096,2.5,7,11,113.22,2
38096,2772,2014-08-05,24,3,pastry,3.1,Bakery & Sweets,38097,9.3,26,16,237.2,0
38097,3431,2014-07-31,20,3,brown bread,0.8,Bakery & Sweets,38098,2.4000000000000004,517,2,6.6,1
38098,2166,2014-07-14,60,2,cream cheese,6.3,Dairy,38099,12.6,20,15,117.75,2
38099,4688,2014-07-07,104,1,cat food,11.2,Pet Care,38100,11.2,89,16,95.6,2
38100,1585,2014-10-16,70,2,margarine,3.5,Pantry Staples,38101,7.0,357,8,38.3,3
38101,1308,2014-08-21,115,2,waffles,2.5,Bakery & Sweets,38102,5.0,291,8,89.4,3
38102,4190,2014-09-30,35,2,sugar,1.2,Bakery & Sweets,38103,2.4,3,21,120.49,2
38103,3611,2014-09-21,74,1,whipped/sour cream,5.5,Dairy,38104,5.5,320,7,49.15,3
38104,3933,2014-12-02,80,1,salty snack,0.5,Snacks,38105,0.5,393,4,19.62,3
38105,3877,2014-02-06,63,2,liquor (appetizer),11.2,Beverages,38106,22.4,104,16,187.4,0
38106,4787,2014-08-27,138,1,candles,2.7,Household & Hygiene,38107,2.7,140,12,117.9,4
38107,2063,2014-06-02,24,3,pastry,3.1,Bakery & Sweets,38108,9.3,33,13,116.9,2
38108,1940,2014-02-09,128,3,soft cheese,7.2,Dairy,38109,21.6,42,11,204.15,0
38109,2993,2014-08-16,28,2,misc. beverages,1.2,Beverages,38110,2.4,239,15,296.96,0
38110,2316,2014-02-18,159,3,rice,11.1,Pantry Staples,38111,33.3,205,6,83.16,4
38111,2175,2014-08-16,38,2,soda,0.8,Beverages,38112,1.6,299,13,102.52,3
38112,4445,2014-05-23,69,2,domestic eggs,1.25,Fresh Food,38113,2.5,29,15,141.2,0
38113,3812,2014-04-04,44,2,newspapers,3.2,Specialty & Seasonal,38114,6.4,47,20,150.65,0
38114,4577,2014-05-29,122,1,soups,4.5,Frozen & Processed Food,38115,4.5,56,6,86.25,2
38115,3248,2014-08-13,34,1,flour,2.1,Pantry Staples,38116,2.1,194,21,205.44,4
38116,4821,2014-12-12,83,1,white bread,0.3,Bakery & Sweets,38117,0.3,32,14,97.59,2
38117,2835,2014-01-28,17,1,bottled water,0.5,Beverages,38118,0.5,82,19,148.52,0
38118,1998,2014-02-10,100,2,chewing gum,0.5,Specialty & Seasonal,38119,1.0,226,27,168.05,4
38119,3080,2014-02-15,69,1,domestic eggs,1.25,Fresh Food,38120,1.25,683,2,7.85,1
38120,3864,2014-12-26,11,3,butter,3.2,Dairy,38121,9.600000000000001,18,15,110.5,2
38121,1410,2014-07-06,50,3,bottled beer,1.8,Beverages,38122,5.4,52,27,184.95,0
38122,4037,2014-12-26,46,1,pasta,3.1,Pantry Staples,38123,3.1,1,10,76.9,2
38123,1696,2014-06-17,18,3,yogurt,2.2,Dairy,38124,6.6000000000000005,87,13,81.95,2
38124,3678,2014-07-07,96,3,hygiene articles,7.5,Household & Hygiene,38125,22.5,541,6,71.2,1
38125,2644,2014-05-05,82,1,pet care,5.8,Pet Care,38126,5.8,588,7,43.9,1
38126,1786,2014-04-23,28,2,misc. beverages,1.2,Beverages,38127,2.4,323,6,24.3,3
38127,2357,2014-11-27,45,2,curd,9.8,Dairy,38128,19.6,98,20,165.85,0
38128,4478,2014-06-20,159,2,rice,11.1,Pantry Staples,38129,22.2,26,9,72.05,2
38129,4294,2014-12-17,34,1,flour,2.1,Pantry Staples,38130,2.1,27,14,66.6,2
38130,1908,2014-01-23,71,2,shopping bags,5.12,Household & Hygiene,38131,10.24,157,20,180.64,0
38131,4800,2014-03-11,117,2,rum,5.2,Beverages,38132,10.4,6,15,205.6,0
38132,4265,2014-03-08,74,3,whipped/sour cream,5.5,Dairy,38133,16.5,18,10,49.9,2
38133,4735,2014-05-23,148,2,skin care,10.3,Personal Care,38134,20.6,273,12,162.1,4
38134,1290,2014-02-18,70,1,margarine,3.5,Pantry Staples,38135,3.5,99,13,107.5,2
38135,3633,2014-06-13,14,2,chocolate,11.5,Bakery & Sweets,38136,23.0,1,16,184.44,0
38136,4992,2014-02-24,70,3,margarine,3.5,Pantry Staples,38137,10.5,193,11,133.9,4
38137,1069,2014-12-18,69,3,domestic eggs,1.25,Fresh Food,38138,3.75,132,10,90.45,4
38138,1563,2014-04-27,115,3,waffles,2.5,Bakery & Sweets,38139,7.5,612,5,35.0,1
38139,4146,2014-04-11,50,3,bottled beer,1.8,Beverages,38140,5.4,324,15,85.9,3
38140,4745,2014-08-20,119,2,long life bakery product,9.9,Bakery & Sweets,38141,19.8,6,17,155.98,0
38141,2138,2014-04-01,83,3,white bread,0.3,Bakery & Sweets,38142,0.8999999999999999,301,18,221.86,3
38142,3207,2014-04-24,43,3,sparkling wine,12.5,Beverages,38143,37.5,34,15,147.2,0
38143,2672,2014-05-22,34,3,flour,2.1,Pantry Staples,38144,6.300000000000001,34,12,121.8,2
38144,1087,2014-06-19,83,2,white bread,0.3,Bakery & Sweets,38145,0.6,138,21,193.82,0
38145,2259,2014-06-01,131,1,roll products,8.6,Specialty & Seasonal,38146,8.6,562,7,29.75,1
38146,2597,2014-02-04,69,3,domestic eggs,1.25,Fresh Food,38147,3.75,137,15,125.25,4
38147,2713,2014-09-28,50,3,bottled beer,1.8,Beverages,38148,5.4,134,10,159.3,0
38148,3389,2014-06-30,18,3,yogurt,2.2,Dairy,38149,6.6000000000000005,135,13,148.4,0
38149,4853,2014-07-23,160,2,tea,8.7,Beverages,38150,17.4,87,12,123.6,0
38150,4788,2014-07-28,12,2,fruit/vegetable juice,2.1,Beverages,38151,4.2,246,13,152.02,4
38151,2957,2014-02-26,142,3,seasonal products,5.4,Specialty & Seasonal,38152,16.200000000000003,33,19,153.56,0
38152,4134,2014-09-30,27,1,coffee,8.5,Beverages,38153,8.5,32,14,104.95,2
38153,3773,2014-09-11,70,3,margarine,3.5,Pantry Staples,38154,10.5,33,8,87.6,2
38154,4309,2014-04-13,83,1,white bread,0.3,Bakery & Sweets,38155,0.3,106,4,11.7,2
38155,4959,2014-10-18,65,1,candy,3.6,Bakery & Sweets,38156,3.6,183,12,98.1,4
38156,1895,2014-02-13,79,2,specialty cheese,12.14,Dairy,38157,24.28,402,13,118.38,3
38157,1824,2014-03-28,11,2,butter,3.2,Dairy,38158,6.4,59,9,70.4,2
38158,4504,2014-03-02,122,2,soups,4.5,Frozen & Processed Food,38159,9.0,117,14,76.3,2
38159,4109,2014-04-23,70,1,margarine,3.5,Pantry Staples,38160,3.5,87,13,87.95,2
38160,3549,2014-03-14,50,1,bottled beer,1.8,Beverages,38161,1.8,151,20,121.6,4
38161,1293,2014-08-16,71,1,shopping bags,5.12,Household & Hygiene,38162,5.12,65,11,93.46,2
38162,2006,2014-10-26,33,2,frozen potato products,3.0,Frozen & Processed Food,38163,6.0,22,4,32.0,2
38163,2918,2014-05-27,115,2,waffles,2.5,Bakery & Sweets,38164,5.0,19,21,252.6,0
38164,4250,2014-10-25,154,2,cake bar,2.4,Bakery & Sweets,38165,4.8,431,4,39.76,3
38165,1146,2014-01-30,128,3,soft cheese,7.2,Dairy,38166,21.6,109,20,157.52,0
38166,1173,2014-08-07,44,1,newspapers,3.2,Specialty & Seasonal,38167,3.2,69,9,36.5,2
38167,4324,2014-10-29,114,1,napkins,21.8,Household & Hygiene,38168,21.8,359,14,161.2,3
38168,3397,2014-10-28,65,3,candy,3.6,Bakery & Sweets,38169,10.8,313,6,48.9,3
38169,4990,2014-04-15,78,1,baking powder,1.8,Pantry Staples,38170,1.8,16,8,99.4,2
38170,2548,2014-05-28,34,1,flour,2.1,Pantry Staples,38171,2.1,5,10,63.45,2
38171,4433,2014-10-31,70,3,margarine,3.5,Pantry Staples,38172,10.5,219,17,165.2,4
38172,2912,2014-11-08,27,1,coffee,8.5,Beverages,38173,8.5,336,11,61.79,3
38173,3661,2014-03-04,145,2,syrup,4.3,Beverages,38174,8.6,33,12,91.74,2
38174,3402,2014-01-08,5,3,rolls/buns,1.2,Bakery & Sweets,38175,3.5999999999999996,136,21,181.52,0
38175,4650,2014-05-28,131,1,roll products,8.6,Specialty & Seasonal,38176,8.6,381,11,71.32,3
38176,4890,2014-11-08,20,2,brown bread,0.8,Bakery & Sweets,38177,1.6,107,12,93.6,2
38177,1748,2014-08-14,17,1,bottled water,0.5,Beverages,38178,0.5,297,19,85.8,3
38178,4606,2014-05-30,65,3,candy,3.6,Bakery & Sweets,38179,10.8,229,13,109.2,4
38179,3079,2014-04-13,38,2,soda,0.8,Beverages,38180,1.6,295,9,85.1,3
38180,3903,2014-04-07,12,1,fruit/vegetable juice,2.1,Beverages,38181,2.1,85,19,125.4,0
38181,4221,2014-05-04,71,3,shopping bags,5.12,Household & Hygiene,38182,15.36,306,8,83.96,3
38182,1066,2014-06-12,71,1,shopping bags,5.12,Household & Hygiene,38183,5.12,566,6,19.92,1
38183,4762,2014-03-28,144,1,abrasive cleaner,6.38,Household & Hygiene,38184,6.38,61,13,73.98,2
38184,4955,2014-12-10,83,2,white bread,0.3,Bakery & Sweets,38185,0.6,385,6,39.8,3
38185,1416,2014-08-15,12,1,fruit/vegetable juice,2.1,Beverages,38186,2.1,130,14,137.7,0
38186,4761,2014-05-23,146,3,ketchup,1.25,Pantry Staples,38187,3.75,113,12,81.55,2
38187,3956,2014-08-07,101,3,canned fish,2.1,Frozen & Processed Food,38188,6.300000000000001,376,16,154.44,3
38188,4125,2014-09-21,82,2,pet care,5.8,Pet Care,38189,11.6,199,11,57.6,4
38189,3470,2014-11-22,71,2,shopping bags,5.12,Household & Hygiene,38190,10.24,87,9,102.14,2
38190,1899,2014-12-09,100,1,chewing gum,0.5,Specialty & Seasonal,38191,0.5,67,12,93.64,2
38191,2241,2014-01-22,20,3,brown bread,0.8,Bakery & Sweets,38192,2.4000000000000004,73,9,78.9,2
38192,2449,2014-08-07,25,2,canned beer,1.1,Beverages,38193,2.2,175,8,85.6,4
38193,3618,2014-07-22,34,1,flour,2.1,Pantry Staples,38194,2.1,449,4,48.1,3
38194,1510,2014-12-24,65,1,candy,3.6,Bakery & Sweets,38195,3.6,66,18,174.51,0
38195,2804,2014-03-21,56,3,white wine,14.2,Beverages,38196,42.599999999999994,346,9,71.6,3
38196,3769,2014-02-16,96,3,hygiene articles,7.5,Household & Hygiene,38197,22.5,306,11,125.15,3
38197,4435,2014-12-06,50,1,bottled beer,1.8,Beverages,38198,1.8,389,8,15.7,3
38198,1641,2014-08-11,96,3,hygiene articles,7.5,Household & Hygiene,38199,22.5,190,12,94.7,4
38199,1798,2014-12-15,95,1,frozen fish,5.8,Frozen & Processed Food,38200,5.8,363,17,135.2,3
38200,4623,2014-01-09,83,1,white bread,0.3,Bakery & Sweets,38201,0.3,175,14,121.4,4
38201,2496,2014-06-24,60,3,cream cheese,6.3,Dairy,38202,18.9,28,8,99.36,2
38202,4112,2014-10-14,53,2,specialty chocolate,18.8,Bakery & Sweets,38203,37.6,247,18,170.0,4
38203,1617,2014-02-07,36,1,frozen meals,9.7,Frozen & Processed Food,38204,9.7,275,9,35.1,3
38204,2849,2014-08-28,114,3,napkins,21.8,Household & Hygiene,38205,65.4,36,11,133.35,0
38205,2426,2014-08-19,38,1,soda,0.8,Beverages,38206,0.8,113,17,203.5,0
38206,1895,2014-11-23,119,1,long life bakery product,9.9,Bakery & Sweets,38207,9.9,402,13,118.38,3
38207,2118,2014-01-16,75,1,frozen vegetables,2.5,Frozen & Processed Food,38208,2.5,165,5,68.2,4
38208,4590,2014-08-19,38,3,soda,0.8,Beverages,38209,2.4000000000000004,498,2,9.6,1
38209,1851,2014-08-11,164,3,ready soups,3.9,Frozen & Processed Food,38210,11.7,172,10,82.0,4
38210,1186,2014-04-17,39,3,detergent,5.5,Household & Hygiene,38211,16.5,248,9,51.83,4
38211,2656,2014-10-19,77,2,dish cleaner,2.5,Household & Hygiene,38212,5.0,14,10,105.1,2
38212,3563,2014-08-14,65,1,candy,3.6,Bakery & Sweets,38213,3.6,35,8,47.3,2
38213,3989,2014-04-26,78,2,baking powder,1.8,Pantry Staples,38214,3.6,438,6,48.1,3
38214,1393,2014-08-26,32,1,red/blush wine,12.2,Beverages,38215,12.2,491,7,44.15,1
38215,1706,2014-04-02,38,3,soda,0.8,Beverages,38216,2.4000000000000004,138,14,155.0,0
38216,2111,2014-11-12,69,1,domestic eggs,1.25,Fresh Food,38217,1.25,308,8,63.51,3
38217,3593,2014-04-06,17,1,bottled water,0.5,Beverages,38218,0.5,57,23,268.8,0
38218,4255,2014-09-29,20,1,brown bread,0.8,Bakery & Sweets,38219,0.8,119,11,99.36,2
38219,4089,2014-03-18,17,2,bottled water,0.5,Beverages,38220,1.0,87,6,56.65,2
38220,3861,2014-02-12,121,3,sweet spreads,5.4,Bakery & Sweets,38221,16.200000000000003,176,9,57.85,4
38221,1358,2014-10-16,81,3,Instant food products,0.6,Frozen & Processed Food,38222,1.7999999999999998,1,12,98.4,2
